Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Barnes,North Dakota,US,1/2/2021 5:22,46.93579637,-98.06605978,1227,29,0,1214,"Barnes, North Dakota, US",11934.70955,2.333065165
Benson,North Dakota,US,1/2/2021 5:22,48.0683985,-99.35916363,992,16,0,975,"Benson, North Dakota, US",14505.26932,1.614530777
Billings,North Dakota,US,1/2/2021 5:22,47.02366884,-103.3762965,50,0,0,49,"Billings, North Dakota, US",5280.172414,0
Bottineau,North Dakota,US,1/2/2021 5:22,48.79106111,-100.8378166,617,20,0,594,"Bottineau, North Dakota, US",9773.957338,3.25732899
Bowman,North Dakota,US,1/2/2021 5:22,46.11285362,-103.5203343,306,4,0,303,"Bowman, North Dakota, US",10152.1164,1.302931596
Burke,North Dakota,US,1/2/2021 5:22,48.79094471,-102.5182117,198,1,0,199,"Burke, North Dakota, US",9456.264775,0.5
Burleigh,North Dakota,US,1/2/2021 5:22,46.97847375,-100.4645214,13623,176,0,13504,"Burleigh, North Dakota, US",14305.73275,1.286549708
Cass,North Dakota,US,1/2/2021 5:22,46.93201724,-97.2444719,19851,169,0,19760,"Cass, North Dakota, US",10954.63465,0.848010437
Cavalier,North Dakota,US,1/2/2021 5:22,48.77286211,-98.46685243,403,4,0,404,"Cavalier, North Dakota, US",10845.29506,0.980392157
Dickey,North Dakota,US,1/2/2021 5:22,46.11017712,-98.5049008,689,32,0,660,"Dickey, North Dakota, US",14203.61248,4.624277457
Divide,North Dakota,US,1/2/2021 5:22,48.8149387,-103.4873611,136,2,0,135,"Divide, North Dakota, US",6051.236749,1.459854015
Dunn,North Dakota,US,1/2/2021 5:22,47.35423935,-102.6160468,353,7,0,348,"Dunn, North Dakota, US",8024.412297,1.971830986
Eddy,North Dakota,US,1/2/2021 5:22,47.71701474,-98.90432337,410,6,0,407,"Eddy, North Dakota, US",18058.59204,1.452784504
Emmons,North Dakota,US,1/2/2021 5:22,46.28398398,-100.2389766,376,10,0,366,"Emmons, North Dakota, US",11601.35761,2.659574468
Foster,North Dakota,US,1/2/2021 5:22,47.4571084,-98.88279923,519,19,0,506,"Foster, North Dakota, US",16355.14019,3.619047619
Golden Valley,North Dakota,US,1/2/2021 5:22,46.94022281,-103.8465421,201,0,0,201,"Golden Valley, North Dakota, US",11413.96934,0
Grand Forks,North Dakota,US,1/2/2021 5:22,47.92093639,-97.45450447,9160,66,0,9189,"Grand Forks, North Dakota, US",13325.94203,0.713128039
Grant,North Dakota,US,1/2/2021 5:22,46.35821257,-101.6390013,170,7,0,165,"Grant, North Dakota, US",7563.764292,4.069767442
Griggs,North Dakota,US,1/2/2021 5:22,47.45785838,-98.23850925,298,2,0,301,"Griggs, North Dakota, US",13581.35365,0.660066007
Hettinger,North Dakota,US,1/2/2021 5:22,46.43375068,-102.4632417,266,4,0,265,"Hettinger, North Dakota, US",10764.30572,1.486988848
Kidder,North Dakota,US,1/2/2021 5:22,46.97830064,-99.77507857,248,8,0,240,"Kidder, North Dakota, US",10000,3.225806452
LaMoure,North Dakota,US,1/2/2021 5:22,46.45681054,-98.53542355,473,16,0,459,"LaMoure, North Dakota, US",11739.99011,3.368421053
Logan,North Dakota,US,1/2/2021 5:22,46.45729487,-99.47719806,212,8,0,207,"Logan, North Dakota, US",11621.62162,3.720930233
McHenry,North Dakota,US,1/2/2021 5:22,48.23104458,-100.6324822,530,19,0,515,"McHenry, North Dakota, US",9295.039164,3.558052434
McIntosh,North Dakota,US,1/2/2021 5:22,46.11182017,-99.44145858,309,7,0,306,"McIntosh, North Dakota, US",12535.04205,2.236421725
McKenzie,North Dakota,US,1/2/2021 5:22,47.7413337,-103.395905,1022,11,0,1018,"McKenzie, North Dakota, US",6849.041534,1.068999028
McLean,North Dakota,US,1/2/2021 5:22,47.60766714,-101.3182418,1126,27,0,1101,"McLean, North Dakota, US",11936.50794,2.393617021
Mercer,North Dakota,US,1/2/2021 5:22,47.31213126,-101.8318399,1001,9,0,1003,"Mercer, North Dakota, US",12361.06022,0.889328063
Morton,North Dakota,US,1/2/2021 5:22,46.71681782,-101.2822377,4599,90,0,4548,"Morton, North Dakota, US",14787.65464,1.940491591
Mountrail,North Dakota,US,1/2/2021 5:22,48.20197971,-102.3555315,1192,15,0,1181,"Mountrail, North Dakota, US",11341.86818,1.254180602
Nelson,North Dakota,US,1/2/2021 5:22,47.9226426,-98.19038437,405,11,0,399,"Nelson, North Dakota, US",14241.05592,2.682926829
Oliver,North Dakota,US,1/2/2021 5:22,47.11530482,-101.3406158,148,2,0,147,"Oliver, North Dakota, US",7605.921388,1.342281879
Pembina,North Dakota,US,1/2/2021 5:22,48.76623521,-97.5523809,697,10,0,689,"Pembina, North Dakota, US",10277.90031,1.430615165
Pierce,North Dakota,US,1/2/2021 5:22,48.24977025,-99.96407787,494,21,0,476,"Pierce, North Dakota, US",12503.14465,4.225352113
Ramsey,North Dakota,US,1/2/2021 5:22,48.26886249,-98.72223879,1464,21,0,1450,"Ramsey, North Dakota, US",12770.20575,1.427600272
Ransom,North Dakota,US,1/2/2021 5:22,46.45621782,-97.65742504,545,12,0,541,"Ransom, North Dakota, US",10597.93024,2.169981917
Renville,North Dakota,US,1/2/2021 5:22,48.71982533,-101.6603912,276,12,0,267,"Renville, North Dakota, US",11989.68629,4.301075269
Richland,North Dakota,US,1/2/2021 5:22,46.26440649,-96.94852979,1562,15,0,1541,"Richland, North Dakota, US",9618.594301,0.964010283
Rolette,North Dakota,US,1/2/2021 5:22,48.77245354,-99.84097493,1866,22,0,1871,"Rolette, North Dakota, US",13353.5553,1.16217644
Sargent,North Dakota,US,1/2/2021 5:22,46.10830372,-97.63217159,391,5,0,403,"Sargent, North Dakota, US",10466.90611,1.225490196
Sheridan,North Dakota,US,1/2/2021 5:22,47.57700669,-100.3426391,95,2,0,95,"Sheridan, North Dakota, US",7376.425856,2.06185567
Sioux,North Dakota,US,1/2/2021 5:22,46.11323337,-101.0440149,593,10,0,594,"Sioux, North Dakota, US",14278.95981,1.655629139
Slope,North Dakota,US,1/2/2021 5:22,46.44737738,-103.4601547,29,0,0,29,"Slope, North Dakota, US",3866.666667,0
Stark,North Dakota,US,1/2/2021 5:22,46.80851182,-102.6576326,4058,47,0,4027,"Stark, North Dakota, US",12937.85131,1.153657339
Steele,North Dakota,US,1/2/2021 5:22,47.45611548,-97.72728747,162,2,0,164,"Steele, North Dakota, US",8783.068783,1.204819277
Stutsman,North Dakota,US,1/2/2021 5:22,46.97962541,-98.95637318,3122,70,0,3073,"Stutsman, North Dakota, US",15180.64142,2.227171492
Towner,North Dakota,US,1/2/2021 5:22,48.68565745,-99.24564265,273,10,0,265,"Towner, North Dakota, US",12562.81407,3.636363636
Traill,North Dakota,US,1/2/2021 5:22,47.45367788,-97.16323288,907,17,0,897,"Traill, North Dakota, US",11373.81782,1.859956236
Walsh,North Dakota,US,1/2/2021 5:22,48.36876964,-97.72574783,1615,21,0,1617,"Walsh, North Dakota, US",15393.2901,1.282051282
Ward,North Dakota,US,1/2/2021 5:22,48.22390169,-101.5436763,8425,174,0,8281,"Ward, North Dakota, US",12499.8152,2.057953873
Wells,North Dakota,US,1/2/2021 5:22,47.58614526,-99.65904998,400,7,0,394,"Wells, North Dakota, US",10459.0506,1.74563591
Williams,North Dakota,US,1/2/2021 5:22,48.34522353,-103.4793387,3943,32,0,3930,"Williams, North Dakota, US",10540.31765,0.807672892
Adams,Ohio,US,1/2/2021 5:22,38.84541072,-83.4718964,1367,30,0,1337,"Adams, Ohio, US",4935.374395,2.194586686
Allen,Ohio,US,1/2/2021 5:22,40.77285242,-84.10802343,8308,178,0,8130,"Allen, Ohio, US",8117.16544,2.14251324
Ashland,Ohio,US,1/2/2021 5:22,40.84772277,-82.27280781,2729,71,0,2658,"Ashland, Ohio, US",5102.460549,2.601685599
Ashtabula,Ohio,US,1/2/2021 5:22,41.70860332,-80.74830218,3829,127,0,3702,"Ashtabula, Ohio, US",3937.639473,3.316792896
Athens,Ohio,US,1/2/2021 5:22,39.33425634,-82.04278644,3101,25,0,3076,"Athens, Ohio, US",4746.888729,0.806191551
Auglaize,Ohio,US,1/2/2021 5:22,40.55998859,-84.2242143,3642,66,0,3576,"Auglaize, Ohio, US",7977.045733,1.812191104
Belmont,Ohio,US,1/2/2021 5:22,40.01625942,-80.9924051,3169,101,0,3068,"Belmont, Ohio, US",4729.427215,3.187125276
Brown,Ohio,US,1/2/2021 5:22,38.93416837,-83.86788395,2367,33,0,2334,"Brown, Ohio, US",5449.898692,1.394169835
Butler,Ohio,US,1/2/2021 5:22,39.44012838,-84.57388716,25723,405,0,25318,"Butler, Ohio, US",6713.839022,1.574466431
Carroll,Ohio,US,1/2/2021 5:22,40.5789686,-81.09178213,1127,25,0,1102,"Carroll, Ohio, US",4187.411756,2.218278616
Champaign,Ohio,US,1/2/2021 5:22,40.13923427,-83.76875242,1917,35,0,1882,"Champaign, Ohio, US",4929.921564,1.825769431
Clark,Ohio,US,1/2/2021 5:22,39.91592258,-83.78498252,8988,208,0,8780,"Clark, Ohio, US",6703.310636,2.314196707
Clermont,Ohio,US,1/2/2021 5:22,39.04847534,-84.15375786,12046,152,0,11894,"Clermont, Ohio, US",5835.448679,1.261829653
Clinton,Ohio,US,1/2/2021 5:22,39.41485808,-83.80852286,2355,45,0,2310,"Clinton, Ohio, US",5611.418223,1.910828025
Columbiana,Ohio,US,1/2/2021 5:22,40.76932373,-80.78094576,6147,164,0,5983,"Columbiana, Ohio, US",6033.391243,2.667968115
Coshocton,Ohio,US,1/2/2021 5:22,40.30096166,-81.91729018,1703,36,0,1667,"Coshocton, Ohio, US",4653.005464,2.113916618
Crawford,Ohio,US,1/2/2021 5:22,40.85065156,-82.91989099,2616,77,0,2539,"Crawford, Ohio, US",6304.525956,2.943425076
Cuyahoga,Ohio,US,1/2/2021 5:22,41.424119,-81.65918339,70137,1519,0,68618,"Cuyahoga, Ohio, US",5678.778241,2.165761296
Darke,Ohio,US,1/2/2021 5:22,40.13412966,-84.6194517,4140,96,0,4044,"Darke, Ohio, US",8099.700663,2.31884058
Defiance,Ohio,US,1/2/2021 5:22,41.32398837,-84.49076944,2722,72,0,2650,"Defiance, Ohio, US",7146.795495,2.645113887
Delaware,Ohio,US,1/2/2021 5:22,40.27942393,-83.00457058,11362,83,0,11279,"Delaware, Ohio, US",5431.76353,0.730505193
Erie,Ohio,US,1/2/2021 5:22,41.36796058,-82.62904521,4912,112,0,4800,"Erie, Ohio, US",6614.062963,2.280130293
Fairfield,Ohio,US,1/2/2021 5:22,39.75107189,-82.63088163,10031,130,0,9901,"Fairfield, Ohio, US",6365.897927,1.295982454
Fayette,Ohio,US,1/2/2021 5:22,39.56021306,-83.4562016,1806,29,0,1777,"Fayette, Ohio, US",6331.288344,1.605758583
Franklin,Ohio,US,1/2/2021 5:22,39.96995815,-83.01115755,84050,1059,0,82991,"Franklin, Ohio, US",6383.111222,1.259964307
Fulton,Ohio,US,1/2/2021 5:22,41.60213491,-84.12571393,2744,49,0,2695,"Fulton, Ohio, US",6513.791957,1.785714286
Gallia,Ohio,US,1/2/2021 5:22,38.82708533,-82.31647569,1668,30,0,1638,"Gallia, Ohio, US",5578.968493,1.798561151
Geauga,Ohio,US,1/2/2021 5:22,41.49952319,-81.17935342,4022,117,0,3905,"Geauga, Ohio, US",4294.760222,2.909000497
Greene,Ohio,US,1/2/2021 5:22,39.69116283,-83.89032084,9685,168,0,9517,"Greene, Ohio, US",5732.90635,1.734641198
Guernsey,Ohio,US,1/2/2021 5:22,40.05026529,-81.49248905,2019,36,0,1983,"Guernsey, Ohio, US",5193.569132,1.783060921
Hamilton,Ohio,US,1/2/2021 5:22,39.19673558,-84.54502924,51821,817,0,51004,"Hamilton, Ohio, US",6339.169612,1.576580923
Hancock,Ohio,US,1/2/2021 5:22,41.00250487,-83.66838948,4593,97,0,4496,"Hancock, Ohio, US",6060.72602,2.111909427
Hardin,Ohio,US,1/2/2021 5:22,40.66015414,-83.65929931,1756,46,0,1710,"Hardin, Ohio, US",5598.597162,2.619589977
Harrison,Ohio,US,1/2/2021 5:22,40.29380509,-81.09068544,692,19,0,673,"Harrison, Ohio, US",4601.06383,2.74566474
Henry,Ohio,US,1/2/2021 5:22,41.3339642,-84.06830637,1791,49,0,1742,"Henry, Ohio, US",6631.859587,2.735901731
Highland,Ohio,US,1/2/2021 5:22,39.1839264,-83.60331456,2103,41,0,2062,"Highland, Ohio, US",4872.454299,1.949595816
Hocking,Ohio,US,1/2/2021 5:22,39.49537927,-82.47991446,1381,43,0,1338,"Hocking, Ohio, US",4886.074158,3.113685735
Holmes,Ohio,US,1/2/2021 5:22,40.56163713,-81.92635677,1963,80,0,1883,"Holmes, Ohio, US",4465.423112,4.075394804
Huron,Ohio,US,1/2/2021 5:22,41.14651175,-82.59867951,3389,82,0,3307,"Huron, Ohio, US",5816.428106,2.4195928
Jackson,Ohio,US,1/2/2021 5:22,39.01914254,-82.6181856,2138,36,0,2102,"Jackson, Ohio, US",6596.118841,1.683816651
Jefferson,Ohio,US,1/2/2021 5:22,40.38614126,-80.76259514,3395,94,0,3301,"Jefferson, Ohio, US",5197.091466,2.768777614
Knox,Ohio,US,1/2/2021 5:22,40.39830217,-82.42027563,2783,72,0,2711,"Knox, Ohio, US",4465.517795,2.587136184
Lake,Ohio,US,1/2/2021 5:22,41.69710807,-81.23676539,12756,247,0,12509,"Lake, Ohio, US",5542.496383,1.936343681
Lawrence,Ohio,US,1/2/2021 5:22,38.59743452,-82.53466552,3517,61,0,3456,"Lawrence, Ohio, US",5914.602358,1.734432755
Licking,Ohio,US,1/2/2021 5:22,40.09136236,-82.48185785,10528,151,0,10377,"Licking, Ohio, US",5952.663659,1.434270517
Logan,Ohio,US,1/2/2021 5:22,40.38996525,-83.76784341,2385,44,0,2341,"Logan, Ohio, US",5222.017867,1.844863732
Lorain,Ohio,US,1/2/2021 5:22,41.29553751,-82.15083537,14786,320,0,14466,"Lorain, Ohio, US",4772.248276,2.164209387
Lucas,Ohio,US,1/2/2021 5:22,41.62101218,-83.65468618,25805,595,0,25210,"Lucas, Ohio, US",6024.307339,2.305754699
Madison,Ohio,US,1/2/2021 5:22,39.89381073,-83.40178317,2926,46,0,2880,"Madison, Ohio, US",6541.324808,1.572112098
Mahoning,Ohio,US,1/2/2021 5:22,41.01631101,-80.77287029,14800,480,0,14320,"Mahoning, Ohio, US",6471.840933,3.243243243
Marion,Ohio,US,1/2/2021 5:22,40.58610662,-83.15736305,6733,112,0,6621,"Marion, Ohio, US",10343.66214,1.663448686
Medina,Ohio,US,1/2/2021 5:22,41.11770589,-81.8998621,9312,186,0,9126,"Medina, Ohio, US",5180.643797,1.99742268
Meigs,Ohio,US,1/2/2021 5:22,39.09224872,-82.0305041,844,22,0,822,"Meigs, Ohio, US",3684.463265,2.606635071
Mercer,Ohio,US,1/2/2021 5:22,40.54043046,-84.62912742,3911,78,0,3833,"Mercer, Ohio, US",9499.174196,1.99437484
Miami,Ohio,US,1/2/2021 5:22,40.0543329,-84.22871271,7580,133,0,7447,"Miami, Ohio, US",7084.972941,1.754617414
Monroe,Ohio,US,1/2/2021 5:22,39.72984936,-81.08464734,735,28,0,707,"Monroe, Ohio, US",5383.037938,3.80952381
Montgomery,Ohio,US,1/2/2021 5:22,39.75394919,-84.29050975,35615,712,0,34903,"Montgomery, Ohio, US",6698.489901,1.999157658
Morgan,Ohio,US,1/2/2021 5:22,39.62081738,-81.85308173,644,14,0,630,"Morgan, Ohio, US",4438.930245,2.173913043
Morrow,Ohio,US,1/2/2021 5:22,40.5236356,-82.7892599,1834,26,0,1808,"Morrow, Ohio, US",5191.349638,1.417666303
Muskingum,Ohio,US,1/2/2021 5:22,39.96575964,-81.94363275,5400,87,0,5313,"Muskingum, Ohio, US",6263.411239,1.611111111
Noble,Ohio,US,1/2/2021 5:22,39.76818851,-81.45937183,1008,33,0,975,"Noble, Ohio, US",6988.352745,3.273809524
Ottawa,Ohio,US,1/2/2021 5:22,41.53781826,-83.0940185,2340,56,0,2284,"Ottawa, Ohio, US",5774.213448,2.393162393
Paulding,Ohio,US,1/2/2021 5:22,41.11676341,-84.5801017,1187,26,0,1161,"Paulding, Ohio, US",6357.112254,2.190395956
Perry,Ohio,US,1/2/2021 5:22,39.73508655,-82.23804971,1847,38,0,1809,"Perry, Ohio, US",5111.529308,2.057390363
Pickaway,Ohio,US,1/2/2021 5:22,39.64170392,-83.0243386,6137,80,0,6057,"Pickaway, Ohio, US",10498.315,1.303568519
Pike,Ohio,US,1/2/2021 5:22,39.07634001,-83.06769584,1406,16,0,1390,"Pike, Ohio, US",5062.653032,1.137980085
Portage,Ohio,US,1/2/2021 5:22,41.16793482,-81.19735782,7297,124,0,7173,"Portage, Ohio, US",4491.401278,1.699328491
Preble,Ohio,US,1/2/2021 5:22,39.7420247,-84.64787018,2719,71,0,2648,"Preble, Ohio, US",6650.848784,2.611254138
Putnam,Ohio,US,1/2/2021 5:22,41.02094889,-84.1336111,3266,80,0,3186,"Putnam, Ohio, US",9645.314669,2.449479486
Richland,Ohio,US,1/2/2021 5:22,40.77180308,-82.5379961,7499,144,0,7355,"Richland, Ohio, US",6189.642934,1.920256034
Ross,Ohio,US,1/2/2021 5:22,39.33705391,-83.06000914,4439,103,0,4336,"Ross, Ohio, US",5790.050348,2.320342419
Sandusky,Ohio,US,1/2/2021 5:22,41.35624126,-83.137872,3553,84,0,3469,"Sandusky, Ohio, US",6071.636078,2.364199268
Scioto,Ohio,US,1/2/2021 5:22,38.80270163,-82.98907345,4243,66,0,4177,"Scioto, Ohio, US",5633.746714,1.555503182
Seneca,Ohio,US,1/2/2021 5:22,41.12351311,-83.12783209,3481,78,0,3403,"Seneca, Ohio, US",6308.673747,2.240735421
Shelby,Ohio,US,1/2/2021 5:22,40.33163494,-84.20258189,3448,54,0,3394,"Shelby, Ohio, US",7096.110311,1.56612529
Stark,Ohio,US,1/2/2021 5:22,40.81482476,-81.36437305,20468,655,0,19813,"Stark, Ohio, US",5522.846365,3.200117256
Summit,Ohio,US,1/2/2021 5:22,41.12464734,-81.53123079,28040,657,0,27383,"Summit, Ohio, US",5182.869913,2.343081312
Trumbull,Ohio,US,1/2/2021 5:22,41.31735028,-80.76109643,10843,353,0,10490,"Trumbull, Ohio, US",5476.981826,3.25555658
Tuscarawas,Ohio,US,1/2/2021 5:22,40.44214695,-81.47226262,6196,178,0,6018,"Tuscarawas, Ohio, US",6735.734397,2.872821175
Union,Ohio,US,1/2/2021 5:22,40.30016061,-83.37239023,3597,28,0,3569,"Union, Ohio, US",6097.85041,0.778426466
Van Wert,Ohio,US,1/2/2021 5:22,40.8554138,-84.591117,1711,56,0,1655,"Van Wert, Ohio, US",6051.282051,3.272939801
Vinton,Ohio,US,1/2/2021 5:22,39.25208988,-82.4831444,513,11,0,502,"Vinton, Ohio, US",3920.519679,2.144249513
Warren,Ohio,US,1/2/2021 5:22,39.42581994,-84.16557457,15752,206,0,15546,"Warren, Ohio, US",6714.350261,1.307770442
Washington,Ohio,US,1/2/2021 5:22,39.45690571,-81.49121382,2996,83,0,2913,"Washington, Ohio, US",5000.751114,2.770360481
Wayne,Ohio,US,1/2/2021 5:22,40.82925852,-81.88844833,5829,157,0,5672,"Wayne, Ohio, US",5037.593985,2.693429405
Williams,Ohio,US,1/2/2021 5:22,41.56052014,-84.58429552,2290,51,0,2239,"Williams, Ohio, US",6241.142483,2.227074236
Wood,Ohio,US,1/2/2021 5:22,41.36224827,-83.62285108,8299,146,0,8153,"Wood, Ohio, US",6343.9767,1.759248102
Wyandot,Ohio,US,1/2/2021 5:22,40.84339621,-83.30734173,1628,36,0,1592,"Wyandot, Ohio, US",7477.494029,2.211302211
Adair,Oklahoma,US,1/2/2021 5:22,35.88494195,-94.65859267,1870,14,0,1856,"Adair, Oklahoma, US",8425.70064,0.748663102
Alfalfa,Oklahoma,US,1/2/2021 5:22,36.73090616,-98.32408495,932,4,0,928,"Alfalfa, Oklahoma, US",16345.14206,0.429184549
Atoka,Oklahoma,US,1/2/2021 5:22,34.37366573,-96.03802487,1307,3,0,1304,"Atoka, Oklahoma, US",9499.927315,0.229533282
Beaver,Oklahoma,US,1/2/2021 5:22,36.7496847,-100.4758872,308,2,0,306,"Beaver, Oklahoma, US",5799.284504,0.649350649
Beckham,Oklahoma,US,1/2/2021 5:22,35.26862449,-99.68128023,1964,22,0,1942,"Beckham, Oklahoma, US",8984.857496,1.120162933
Blaine,Oklahoma,US,1/2/2021 5:22,35.87518314,-98.43307003,660,3,0,657,"Blaine, Oklahoma, US",6999.681833,0.454545455
Bryan,Oklahoma,US,1/2/2021 5:22,33.96472458,-96.25903472,3980,32,0,3948,"Bryan, Oklahoma, US",8292.530472,0.804020101
Caddo,Oklahoma,US,1/2/2021 5:22,35.17364557,-98.37534464,2785,39,0,2746,"Caddo, Oklahoma, US",9682.914957,1.400359066
Canadian,Oklahoma,US,1/2/2021 5:22,35.5426055,-97.98465569,10582,52,0,10530,"Canadian, Oklahoma, US",7135.247394,0.491400491
Carter,Oklahoma,US,1/2/2021 5:22,34.25103751,-97.28552485,2754,18,0,2736,"Carter, Oklahoma, US",5724.262643,0.653594771
Cherokee,Oklahoma,US,1/2/2021 5:22,35.90692775,-94.99980896,3671,17,0,3654,"Cherokee, Oklahoma, US",7544.64928,0.463089077
Choctaw,Oklahoma,US,1/2/2021 5:22,34.02807439,-95.54771129,1076,6,0,1070,"Choctaw, Oklahoma, US",7333.696838,0.557620818
Cimarron,Oklahoma,US,1/2/2021 5:22,36.74817177,-102.5173885,107,1,0,106,"Cimarron, Oklahoma, US",5007.019186,0.934579439
Cleveland,Oklahoma,US,1/2/2021 5:22,35.20413532,-97.32519562,19231,163,0,19068,"Cleveland, Oklahoma, US",6771.145084,0.847589829
Coal,Oklahoma,US,1/2/2021 5:22,34.58840127,-96.29798747,478,4,0,474,"Coal, Oklahoma, US",8698.817106,0.836820084
Comanche,Oklahoma,US,1/2/2021 5:22,34.65973764,-98.47195055,6994,60,0,6934,"Comanche, Oklahoma, US",5792.180474,0.857878181
Cotton,Oklahoma,US,1/2/2021 5:22,34.28845626,-98.37053567,422,10,0,412,"Cotton, Oklahoma, US",7447.935051,2.369668246
Craig,Oklahoma,US,1/2/2021 5:22,36.76268118,-95.20916602,1457,7,0,1450,"Craig, Oklahoma, US",10302.6446,0.480439259
Creek,Oklahoma,US,1/2/2021 5:22,35.90230551,-96.37086028,4079,64,0,4015,"Creek, Oklahoma, US",5703.140292,1.569012013
Custer,Oklahoma,US,1/2/2021 5:22,35.63853802,-99.00170785,2981,31,0,2950,"Custer, Oklahoma, US",10278.24708,1.03991949
Delaware,Oklahoma,US,1/2/2021 5:22,36.40823634,-94.80325046,2915,44,0,2871,"Delaware, Oklahoma, US",6777.651189,1.509433962
Dewey,Oklahoma,US,1/2/2021 5:22,35.98772922,-99.00730714,421,3,0,418,"Dewey, Oklahoma, US",8607.646698,0.712589074
Ellis,Oklahoma,US,1/2/2021 5:22,36.2180194,-99.75324573,309,1,0,308,"Ellis, Oklahoma, US",8007.255766,0.323624595
Garfield,Oklahoma,US,1/2/2021 5:22,36.3791334,-97.78265517,5394,43,0,5351,"Garfield, Oklahoma, US",8834.512579,0.797182054
Garvin,Oklahoma,US,1/2/2021 5:22,34.70418038,-97.30811132,2306,18,0,2288,"Garvin, Oklahoma, US",8321.605139,0.78057242
Grady,Oklahoma,US,1/2/2021 5:22,35.0167709,-97.88339847,3848,37,0,3811,"Grady, Oklahoma, US",6891.858008,0.961538462
Grant,Oklahoma,US,1/2/2021 5:22,36.796297,-97.78638765,380,5,0,375,"Grant, Oklahoma, US",8769.905377,1.315789474
Greer,Oklahoma,US,1/2/2021 5:22,34.93535801,-99.5605612,379,9,0,370,"Greer, Oklahoma, US",6635.154062,2.374670185
Harmon,Oklahoma,US,1/2/2021 5:22,34.7440135,-99.84741652,201,0,0,201,"Harmon, Oklahoma, US",7576.328685,0
Harper,Oklahoma,US,1/2/2021 5:22,36.78836519,-99.6679804,345,3,0,342,"Harper, Oklahoma, US",9354.663774,0.869565217
Haskell,Oklahoma,US,1/2/2021 5:22,35.222576,-95.11513306,878,7,0,871,"Haskell, Oklahoma, US",6953.353924,0.797266515
Hughes,Oklahoma,US,1/2/2021 5:22,35.04912569,-96.24921145,828,9,0,819,"Hughes, Oklahoma, US",6235.409293,1.086956522
Jackson,Oklahoma,US,1/2/2021 5:22,34.58781741,-99.41138784,2336,37,0,2299,"Jackson, Oklahoma, US",9523.033021,1.58390411
Jefferson,Oklahoma,US,1/2/2021 5:22,34.11130184,-97.83182974,436,3,0,433,"Jefferson, Oklahoma, US",7264.245252,0.688073394
Johnston,Oklahoma,US,1/2/2021 5:22,34.31440473,-96.66011537,837,10,0,827,"Johnston, Oklahoma, US",7550.744249,1.19474313
Kay,Oklahoma,US,1/2/2021 5:22,36.81799745,-97.14421435,3312,33,0,3279,"Kay, Oklahoma, US",7607.147779,0.996376812
Kingfisher,Oklahoma,US,1/2/2021 5:22,35.94530008,-97.94193268,1357,12,0,1345,"Kingfisher, Oklahoma, US",8607.67523,0.884303611
Kiowa,Oklahoma,US,1/2/2021 5:22,34.91671958,-98.97720696,544,11,0,533,"Kiowa, Oklahoma, US",6247.129077,2.022058824
Latimer,Oklahoma,US,1/2/2021 5:22,34.87844729,-95.25215049,532,5,0,527,"Latimer, Oklahoma, US",5281.445448,0.939849624
Le Flore,Oklahoma,US,1/2/2021 5:22,34.89851864,-94.70392124,3590,30,0,3560,"Le Flore, Oklahoma, US",7201.171444,0.835654596
Lincoln,Oklahoma,US,1/2/2021 5:22,35.70270942,-96.8812462,2108,33,0,2075,"Lincoln, Oklahoma, US",6044.09783,1.565464896
Logan,Oklahoma,US,1/2/2021 5:22,35.91899576,-97.44352845,2547,8,0,2539,"Logan, Oklahoma, US",5305.034263,0.314095014
Love,Oklahoma,US,1/2/2021 5:22,33.95273467,-97.23906784,906,6,0,900,"Love, Oklahoma, US",8836.438116,0.662251656
McClain,Oklahoma,US,1/2/2021 5:22,35.01123903,-97.44572302,3561,28,0,3533,"McClain, Oklahoma, US",8798.240846,0.786295984
McCurtain,Oklahoma,US,1/2/2021 5:22,34.11664328,-94.77222373,2937,52,0,2885,"McCurtain, Oklahoma, US",8945.540936,1.77051413
McIntosh,Oklahoma,US,1/2/2021 5:22,35.37235506,-95.66599306,1326,18,0,1308,"McIntosh, Oklahoma, US",6766.687079,1.357466063
Major,Oklahoma,US,1/2/2021 5:22,36.31149996,-98.53467076,716,4,0,712,"Major, Oklahoma, US",9385.24053,0.558659218
Marshall,Oklahoma,US,1/2/2021 5:22,34.02311222,-96.76855464,1123,6,0,1117,"Marshall, Oklahoma, US",6632.803733,0.53428317
Mayes,Oklahoma,US,1/2/2021 5:22,36.30179091,-95.23175116,2565,24,0,2541,"Mayes, Oklahoma, US",6240.875912,0.935672515
Murray,Oklahoma,US,1/2/2021 5:22,34.48116015,-97.06826283,1164,9,0,1155,"Murray, Oklahoma, US",8271.157536,0.773195876
Muskogee,Oklahoma,US,1/2/2021 5:22,35.61318461,-95.37802952,6526,48,0,6478,"Muskogee, Oklahoma, US",9597.482242,0.735519461
Noble,Oklahoma,US,1/2/2021 5:22,36.38953329,-97.22928674,984,7,0,977,"Noble, Oklahoma, US",8840.176085,0.711382114
Nowata,Oklahoma,US,1/2/2021 5:22,36.79843529,-95.61902331,681,9,0,672,"Nowata, Oklahoma, US",6758.634379,1.321585903
Okfuskee,Oklahoma,US,1/2/2021 5:22,35.46485198,-96.32639984,1414,15,0,1399,"Okfuskee, Oklahoma, US",11790.21096,1.060820368
